,dateTime,level,seconds,start_time,end_time
11214,2017-05-25T06:44:00.000,light,1800,2017-05-25 06:44:00,2017-05-25 07:14:00
11215,2017-05-25T07:14:00.000,wake,510,2017-05-25 07:14:00,2017-05-25 07:22:30
11216,2017-05-25T07:22:30.000,light,570,2017-05-25 07:22:30,2017-05-25 07:32:00
11217,2017-05-25T07:32:00.000,wake,480,2017-05-25 07:32:00,2017-05-25 07:40:00
11218,2017-05-25T07:40:00.000,light,180,2017-05-25 07:40:00,2017-05-25 07:43:00
11219,2017-05-24T17:11:30.000,restless,120,2017-05-24 17:11:30,2017-05-24 17:13:30
11220,2017-05-24T17:13:30.000,asleep,180,2017-05-24 17:13:30,2017-05-24 17:16:30
11221,2017-05-24T17:16:30.000,restless,180,2017-05-24 17:16:30,2017-05-24 17:19:30
11222,2017-05-24T17:19:30.000,asleep,2700,2017-05-24 17:19:30,2017-05-24 18:04:30
11223,2017-05-24T18:04:30.000,restless,60,2017-05-24 18:04:30,2017-05-24 18:05:30
11224,2017-05-24T18:05:30.000,asleep,120,2017-05-24 18:05:30,2017-05-24 18:07:30
11225,2017-05-24T18:07:30.000,restless,60,2017-05-24 18:07:30,2017-05-24 18:08:30
11226,2017-05-24T18:08:30.000,asleep,1260,2017-05-24 18:08:30,2017-05-24 18:29:30
11227,2017-05-24T18:29:30.000,restless,120,2017-05-24 18:29:30,2017-05-24 18:31:30
11228,2017-05-24T18:31:30.000,asleep,120,2017-05-24 18:31:30,2017-05-24 18:33:30
11229,2017-05-24T18:33:30.000,restless,60,2017-05-24 18:33:30,2017-05-24 18:34:30
11230,2017-05-24T18:34:30.000,asleep,720,2017-05-24 18:34:30,2017-05-24 18:46:30
11231,2017-05-24T03:41:00.000,wake,30,2017-05-24 03:41:00,2017-05-24 03:41:30
11232,2017-05-24T03:41:30.000,light,720,2017-05-24 03:41:30,2017-05-24 03:53:30
11233,2017-05-24T03:53:30.000,deep,1050,2017-05-24 03:53:30,2017-05-24 04:11:00
11234,2017-05-24T04:11:00.000,light,210,2017-05-24 04:11:00,2017-05-24 04:14:30
11235,2017-05-24T04:14:30.000,deep,1110,2017-05-24 04:14:30,2017-05-24 04:33:00
11236,2017-05-24T04:33:00.000,light,690,2017-05-24 04:33:00,2017-05-24 04:44:30
11237,2017-05-24T04:44:30.000,deep,270,2017-05-24 04:44:30,2017-05-24 04:49:00
11238,2017-05-24T04:49:00.000,light,630,2017-05-24 04:49:00,2017-05-24 04:59:30
11239,2017-05-24T04:59:30.000,deep,510,2017-05-24 04:59:30,2017-05-24 05:08:00
11240,2017-05-24T05:08:00.000,light,150,2017-05-24 05:08:00,2017-05-24 05:10:30
11241,2017-05-24T05:10:30.000,rem,930,2017-05-24 05:10:30,2017-05-24 05:26:00
11242,2017-05-24T05:26:00.000,light,810,2017-05-24 05:26:00,2017-05-24 05:39:30
11243,2017-05-24T05:39:30.000,deep,1050,2017-05-24 05:39:30,2017-05-24 05:57:00
11244,2017-05-24T05:57:00.000,wake,270,2017-05-24 05:57:00,2017-05-24 06:01:30
11245,2017-05-24T06:01:30.000,light,1290,2017-05-24 06:01:30,2017-05-24 06:23:00
11246,2017-05-24T06:23:00.000,wake,450,2017-05-24 06:23:00,2017-05-24 06:30:30
11247,2017-05-24T06:30:30.000,light,2880,2017-05-24 06:30:30,2017-05-24 07:18:30
11248,2017-05-24T07:18:30.000,rem,2280,2017-05-24 07:18:30,2017-05-24 07:56:30
11249,2017-05-24T07:56:30.000,light,1830,2017-05-24 07:56:30,2017-05-24 08:27:00
11250,2017-05-24T08:27:00.000,wake,300,2017-05-24 08:27:00,2017-05-24 08:32:00
11251,2017-05-24T08:32:00.000,light,720,2017-05-24 08:32:00,2017-05-24 08:44:00
11252,2017-05-24T08:44:00.000,rem,1470,2017-05-24 08:44:00,2017-05-24 09:08:30
11253,2017-05-24T09:08:30.000,light,990,2017-05-24 09:08:30,2017-05-24 09:25:00
11254,2017-05-24T09:25:00.000,wake,840,2017-05-24 09:25:00,2017-05-24 09:39:00
11255,2017-05-24T09:39:00.000,light,630,2017-05-24 09:39:00,2017-05-24 09:49:30
11256,2017-05-24T09:49:30.000,wake,420,2017-05-24 09:49:30,2017-05-24 09:56:30
11257,2017-05-24T09:56:30.000,light,360,2017-05-24 09:56:30,2017-05-24 10:02:30
11258,2017-05-23T02:41:00.000,wake,240,2017-05-23 02:41:00,2017-05-23 02:45:00
11259,2017-05-23T02:45:00.000,light,930,2017-05-23 02:45:00,2017-05-23 03:00:30
11260,2017-05-23T03:00:30.000,deep,510,2017-05-23 03:00:30,2017-05-23 03:09:00
11261,2017-05-23T03:09:00.000,wake,510,2017-05-23 03:09:00,2017-05-23 03:17:30
11262,2017-05-23T03:17:30.000,light,450,2017-05-23 03:17:30,2017-05-23 03:25:00
11263,2017-05-23T03:25:00.000,wake,420,2017-05-23 03:25:00,2017-05-23 03:32:00
11264,2017-05-23T03:32:00.000,light,120,2017-05-23 03:32:00,2017-05-23 03:34:00
11265,2017-05-23T03:34:00.000,wake,240,2017-05-23 03:34:00,2017-05-23 03:38:00
11266,2017-05-23T03:38:00.000,light,990,2017-05-23 03:38:00,2017-05-23 03:54:30
11267,2017-05-23T03:54:30.000,wake,390,2017-05-23 03:54:30,2017-05-23 04:01:00
11268,2017-05-23T04:01:00.000,light,390,2017-05-23 04:01:00,2017-05-23 04:07:30
11269,2017-05-23T04:07:30.000,rem,1080,2017-05-23 04:07:30,2017-05-23 04:25:30
11270,2017-05-23T04:25:30.000,light,360,2017-05-23 04:25:30,2017-05-23 04:31:30
11271,2017-05-23T04:31:30.000,deep,1650,2017-05-23 04:31:30,2017-05-23 04:59:00
11272,2017-05-23T04:59:00.000,light,1800,2017-05-23 04:59:00,2017-05-23 05:29:00
11273,2017-05-23T05:29:00.000,deep,510,2017-05-23 05:29:00,2017-05-23 05:37:30
11274,2017-05-23T05:37:30.000,light,600,2017-05-23 05:37:30,2017-05-23 05:47:30
11275,2017-05-23T05:47:30.000,rem,1410,2017-05-23 05:47:30,2017-05-23 06:11:00
11276,2017-05-23T06:11:00.000,light,1560,2017-05-23 06:11:00,2017-05-23 06:37:00
11277,2017-05-23T06:37:00.000,deep,420,2017-05-23 06:37:00,2017-05-23 06:44:00
11278,2017-05-23T06:44:00.000,light,2850,2017-05-23 06:44:00,2017-05-23 07:31:30
11279,2017-05-23T07:31:30.000,rem,2490,2017-05-23 07:31:30,2017-05-23 08:13:00
11280,2017-05-23T08:13:00.000,light,540,2017-05-23 08:13:00,2017-05-23 08:22:00
11281,2017-05-23T08:22:00.000,deep,390,2017-05-23 08:22:00,2017-05-23 08:28:30
11282,2017-05-23T08:28:30.000,light,660,2017-05-23 08:28:30,2017-05-23 08:39:30
11283,2017-05-23T08:39:30.000,deep,660,2017-05-23 08:39:30,2017-05-23 08:50:30
11284,2017-05-23T08:50:30.000,light,330,2017-05-23 08:50:30,2017-05-23 08:56:00
11285,2017-05-23T08:56:00.000,rem,330,2017-05-23 08:56:00,2017-05-23 09:01:30
11286,2017-05-23T09:01:30.000,light,510,2017-05-23 09:01:30,2017-05-23 09:10:00
11287,2017-05-23T09:10:00.000,rem,2040,2017-05-23 09:10:00,2017-05-23 09:44:00
11288,2017-05-23T09:44:00.000,light,510,2017-05-23 09:44:00,2017-05-23 09:52:30
11289,2017-05-23T09:52:30.000,wake,210,2017-05-23 09:52:30,2017-05-23 09:56:00
11290,2017-05-23T09:56:00.000,light,1680,2017-05-23 09:56:00,2017-05-23 10:24:00
11291,2017-05-23T10:24:00.000,deep,390,2017-05-23 10:24:00,2017-05-23 10:30:30
11292,2017-05-23T10:30:30.000,light,1410,2017-05-23 10:30:30,2017-05-23 10:54:00
11293,2017-05-23T10:54:00.000,wake,750,2017-05-23 10:54:00,2017-05-23 11:06:30
11294,2017-05-22T02:29:00.000,wake,420,2017-05-22 02:29:00,2017-05-22 02:36:00
11295,2017-05-22T02:36:00.000,light,600,2017-05-22 02:36:00,2017-05-22 02:46:00
11296,2017-05-22T02:46:00.000,deep,2250,2017-05-22 02:46:00,2017-05-22 03:23:30
11297,2017-05-22T03:23:30.000,light,2400,2017-05-22 03:23:30,2017-05-22 04:03:30
11298,2017-05-22T04:03:30.000,rem,1950,2017-05-22 04:03:30,2017-05-22 04:36:00
11299,2017-05-22T04:36:00.000,light,1650,2017-05-22 04:36:00,2017-05-22 05:03:30
11300,2017-05-22T05:03:30.000,deep,1050,2017-05-22 05:03:30,2017-05-22 05:21:00
11301,2017-05-22T05:21:00.000,light,300,2017-05-22 05:21:00,2017-05-22 05:26:00
11302,2017-05-22T05:26:00.000,wake,300,2017-05-22 05:26:00,2017-05-22 05:31:00
11303,2017-05-22T05:31:00.000,light,1680,2017-05-22 05:31:00,2017-05-22 05:59:00
11304,2017-05-22T05:59:00.000,deep,330,2017-05-22 05:59:00,2017-05-22 06:04:30
11305,2017-05-22T06:04:30.000,light,300,2017-05-22 06:04:30,2017-05-22 06:09:30
11306,2017-05-22T06:09:30.000,rem,2430,2017-05-22 06:09:30,2017-05-22 06:50:00
11307,2017-05-22T06:50:00.000,light,1200,2017-05-22 06:50:00,2017-05-22 07:10:00
11308,2017-05-22T07:10:00.000,deep,510,2017-05-22 07:10:00,2017-05-22 07:18:30
11309,2017-05-22T07:18:30.000,light,2310,2017-05-22 07:18:30,2017-05-22 07:57:00
11310,2017-05-22T07:57:00.000,rem,2220,2017-05-22 07:57:00,2017-05-22 08:34:00
11311,2017-05-22T08:34:00.000,light,1170,2017-05-22 08:34:00,2017-05-22 08:53:30
11312,2017-05-22T08:53:30.000,wake,330,2017-05-22 08:53:30,2017-05-22 08:59:00
11313,2017-05-22T08:59:00.000,light,2880,2017-05-22 08:59:00,2017-05-22 09:47:00
11314,2017-05-22T09:47:00.000,rem,1080,2017-05-22 09:47:00,2017-05-22 10:05:00
11315,2017-05-22T10:05:00.000,wake,540,2017-05-22 10:05:00,2017-05-22 10:14:00
11316,2017-05-22T10:14:00.000,light,540,2017-05-22 10:14:00,2017-05-22 10:23:00
11317,2017-05-21T00:26:30.000,wake,570,2017-05-21 00:26:30,2017-05-21 00:36:00
11318,2017-05-21T00:36:00.000,light,270,2017-05-21 00:36:00,2017-05-21 00:40:30
11319,2017-05-21T00:40:30.000,deep,960,2017-05-21 00:40:30,2017-05-21 00:56:30
11320,2017-05-21T00:56:30.000,light,1140,2017-05-21 00:56:30,2017-05-21 01:15:30
11321,2017-05-21T01:15:30.000,wake,420,2017-05-21 01:15:30,2017-05-21 01:22:30
11322,2017-05-21T01:22:30.000,light,300,2017-05-21 01:22:30,2017-05-21 01:27:30
11323,2017-05-21T01:27:30.000,deep,570,2017-05-21 01:27:30,2017-05-21 01:37:00
11324,2017-05-21T01:37:00.000,light,2070,2017-05-21 01:37:00,2017-05-21 02:11:30
11325,2017-05-21T02:11:30.000,deep,360,2017-05-21 02:11:30,2017-05-21 02:17:30
11326,2017-05-21T02:17:30.000,light,660,2017-05-21 02:17:30,2017-05-21 02:28:30
11327,2017-05-21T02:28:30.000,deep,750,2017-05-21 02:28:30,2017-05-21 02:41:00
11328,2017-05-21T02:41:00.000,wake,360,2017-05-21 02:41:00,2017-05-21 02:47:00
11329,2017-05-21T02:47:00.000,light,810,2017-05-21 02:47:00,2017-05-21 03:00:30
11330,2017-05-21T03:00:30.000,wake,750,2017-05-21 03:00:30,2017-05-21 03:13:00
11331,2017-05-21T03:13:00.000,light,1080,2017-05-21 03:13:00,2017-05-21 03:31:00
11332,2017-05-21T03:31:00.000,rem,1170,2017-05-21 03:31:00,2017-05-21 03:50:30
11333,2017-05-21T03:50:30.000,light,1170,2017-05-21 03:50:30,2017-05-21 04:10:00
11334,2017-05-21T04:10:00.000,deep,1290,2017-05-21 04:10:00,2017-05-21 04:31:30
11335,2017-05-21T04:31:30.000,wake,270,2017-05-21 04:31:30,2017-05-21 04:36:00
11336,2017-05-21T04:36:00.000,light,390,2017-05-21 04:36:00,2017-05-21 04:42:30
11337,2017-05-21T04:42:30.000,deep,270,2017-05-21 04:42:30,2017-05-21 04:47:00
11338,2017-05-21T04:47:00.000,light,1740,2017-05-21 04:47:00,2017-05-21 05:16:00
11339,2017-05-21T05:16:00.000,rem,330,2017-05-21 05:16:00,2017-05-21 05:21:30
11340,2017-05-21T05:21:30.000,wake,300,2017-05-21 05:21:30,2017-05-21 05:26:30
11341,2017-05-21T05:26:30.000,light,3960,2017-05-21 05:26:30,2017-05-21 06:32:30
11342,2017-05-21T06:32:30.000,deep,360,2017-05-21 06:32:30,2017-05-21 06:38:30
11343,2017-05-21T06:38:30.000,rem,2640,2017-05-21 06:38:30,2017-05-21 07:22:30
11344,2017-05-21T07:22:30.000,light,3240,2017-05-21 07:22:30,2017-05-21 08:16:30
11345,2017-05-21T08:16:30.000,rem,1740,2017-05-21 08:16:30,2017-05-21 08:45:30
11346,2017-05-21T08:45:30.000,light,2460,2017-05-21 08:45:30,2017-05-21 09:26:30
11347,2017-05-21T09:26:30.000,rem,1230,2017-05-21 09:26:30,2017-05-21 09:47:00
11348,2017-05-21T09:47:00.000,light,510,2017-05-21 09:47:00,2017-05-21 09:55:30
11349,2017-05-21T09:55:30.000,wake,960,2017-05-21 09:55:30,2017-05-21 10:11:30
11350,2017-05-21T10:11:30.000,light,510,2017-05-21 10:11:30,2017-05-21 10:20:00
11351,2017-05-19T00:57:30.000,wake,30,2017-05-19 00:57:30,2017-05-19 00:58:00
11352,2017-05-19T00:58:00.000,light,360,2017-05-19 00:58:00,2017-05-19 01:04:00
11353,2017-05-19T01:04:00.000,wake,480,2017-05-19 01:04:00,2017-05-19 01:12:00
11354,2017-05-19T01:12:00.000,light,5040,2017-05-19 01:12:00,2017-05-19 02:36:00
11355,2017-05-19T02:36:00.000,rem,1620,2017-05-19 02:36:00,2017-05-19 03:03:00
11356,2017-05-19T03:03:00.000,light,840,2017-05-19 03:03:00,2017-05-19 03:17:00
11357,2017-05-19T03:17:00.000,deep,360,2017-05-19 03:17:00,2017-05-19 03:23:00
11358,2017-05-19T03:23:00.000,wake,360,2017-05-19 03:23:00,2017-05-19 03:29:00
11359,2017-05-19T03:29:00.000,light,240,2017-05-19 03:29:00,2017-05-19 03:33:00
11360,2017-05-19T03:33:00.000,deep,270,2017-05-19 03:33:00,2017-05-19 03:37:30
11361,2017-05-19T03:37:30.000,light,1620,2017-05-19 03:37:30,2017-05-19 04:04:30
11362,2017-05-19T04:04:30.000,rem,270,2017-05-19 04:04:30,2017-05-19 04:09:00
11363,2017-05-19T04:09:00.000,light,930,2017-05-19 04:09:00,2017-05-19 04:24:30
11364,2017-05-19T04:24:30.000,rem,960,2017-05-19 04:24:30,2017-05-19 04:40:30
11365,2017-05-19T04:40:30.000,light,870,2017-05-19 04:40:30,2017-05-19 04:55:00
11366,2017-05-19T04:55:00.000,deep,960,2017-05-19 04:55:00,2017-05-19 05:11:00
11367,2017-05-19T05:11:00.000,light,1230,2017-05-19 05:11:00,2017-05-19 05:31:30
11368,2017-05-19T05:31:30.000,deep,510,2017-05-19 05:31:30,2017-05-19 05:40:00
11369,2017-05-19T05:40:00.000,wake,270,2017-05-19 05:40:00,2017-05-19 05:44:30
11370,2017-05-19T05:44:30.000,light,2010,2017-05-19 05:44:30,2017-05-19 06:18:00
11371,2017-05-19T06:18:00.000,rem,2310,2017-05-19 06:18:00,2017-05-19 06:56:30
11372,2017-05-19T06:56:30.000,light,960,2017-05-19 06:56:30,2017-05-19 07:12:30
11373,2017-05-19T07:12:30.000,deep,930,2017-05-19 07:12:30,2017-05-19 07:28:00
11374,2017-05-19T07:28:00.000,light,1860,2017-05-19 07:28:00,2017-05-19 07:59:00
11375,2017-05-19T07:59:00.000,rem,1200,2017-05-19 07:59:00,2017-05-19 08:19:00
11376,2017-05-19T08:19:00.000,wake,420,2017-05-19 08:19:00,2017-05-19 08:26:00
11377,2017-05-19T08:26:00.000,light,390,2017-05-19 08:26:00,2017-05-19 08:32:30
11378,2017-05-19T08:32:30.000,wake,210,2017-05-19 08:32:30,2017-05-19 08:36:00
11379,2017-05-19T08:36:00.000,light,1110,2017-05-19 08:36:00,2017-05-19 08:54:30
11380,2017-05-19T08:54:30.000,wake,330,2017-05-19 08:54:30,2017-05-19 09:00:00
11381,2017-05-19T09:00:00.000,light,240,2017-05-19 09:00:00,2017-05-19 09:04:00
11382,2017-05-18T01:30:00.000,wake,480,2017-05-18 01:30:00,2017-05-18 01:38:00
11383,2017-05-18T01:38:00.000,light,570,2017-05-18 01:38:00,2017-05-18 01:47:30
11384,2017-05-18T01:47:30.000,deep,810,2017-05-18 01:47:30,2017-05-18 02:01:00
11385,2017-05-18T02:01:00.000,light,360,2017-05-18 02:01:00,2017-05-18 02:07:00
11386,2017-05-18T02:07:00.000,deep,930,2017-05-18 02:07:00,2017-05-18 02:22:30
11387,2017-05-18T02:22:30.000,light,360,2017-05-18 02:22:30,2017-05-18 02:28:30
11388,2017-05-18T02:28:30.000,deep,420,2017-05-18 02:28:30,2017-05-18 02:35:30
11389,2017-05-18T02:35:30.000,light,390,2017-05-18 02:35:30,2017-05-18 02:42:00
11390,2017-05-18T02:42:00.000,deep,1290,2017-05-18 02:42:00,2017-05-18 03:03:30
11391,2017-05-18T03:03:30.000,light,240,2017-05-18 03:03:30,2017-05-18 03:07:30
11392,2017-05-18T03:07:30.000,rem,930,2017-05-18 03:07:30,2017-05-18 03:23:00
11393,2017-05-18T03:23:00.000,light,1320,2017-05-18 03:23:00,2017-05-18 03:45:00
11394,2017-05-18T03:45:00.000,deep,600,2017-05-18 03:45:00,2017-05-18 03:55:00
11395,2017-05-18T03:55:00.000,light,2820,2017-05-18 03:55:00,2017-05-18 04:42:00
11396,2017-05-18T04:42:00.000,wake,210,2017-05-18 04:42:00,2017-05-18 04:45:30
11397,2017-05-18T04:45:30.000,rem,2070,2017-05-18 04:45:30,2017-05-18 05:20:00
11398,2017-05-18T05:20:00.000,light,1620,2017-05-18 05:20:00,2017-05-18 05:47:00
11399,2017-05-18T05:47:00.000,deep,390,2017-05-18 05:47:00,2017-05-18 05:53:30
11400,2017-05-18T05:53:30.000,light,2520,2017-05-18 05:53:30,2017-05-18 06:35:30
11401,2017-05-18T06:35:30.000,deep,1200,2017-05-18 06:35:30,2017-05-18 06:55:30
11402,2017-05-18T06:55:30.000,light,240,2017-05-18 06:55:30,2017-05-18 06:59:30
11403,2017-05-18T06:59:30.000,rem,2040,2017-05-18 06:59:30,2017-05-18 07:33:30
11404,2017-05-18T07:33:30.000,light,3600,2017-05-18 07:33:30,2017-05-18 08:33:30
11405,2017-05-18T08:33:30.000,rem,1440,2017-05-18 08:33:30,2017-05-18 08:57:30
11406,2017-05-18T08:57:30.000,light,1200,2017-05-18 08:57:30,2017-05-18 09:17:30
11407,2017-05-17T00:25:30.000,wake,30,2017-05-17 00:25:30,2017-05-17 00:26:00
11408,2017-05-17T00:26:00.000,light,750,2017-05-17 00:26:00,2017-05-17 00:38:30
11409,2017-05-17T00:38:30.000,deep,1110,2017-05-17 00:38:30,2017-05-17 00:57:00
11410,2017-05-17T00:57:00.000,wake,420,2017-05-17 00:57:00,2017-05-17 01:04:00
11411,2017-05-17T01:04:00.000,light,420,2017-05-17 01:04:00,2017-05-17 01:11:00
11412,2017-05-17T01:11:00.000,deep,720,2017-05-17 01:11:00,2017-05-17 01:23:00
11413,2017-05-17T01:23:00.000,wake,510,2017-05-17 01:23:00,2017-05-17 01:31:30
11414,2017-05-17T01:31:30.000,light,2010,2017-05-17 01:31:30,2017-05-17 02:05:00
11415,2017-05-17T02:05:00.000,deep,720,2017-05-17 02:05:00,2017-05-17 02:17:00
11416,2017-05-17T02:17:00.000,rem,1020,2017-05-17 02:17:00,2017-05-17 02:34:00
11417,2017-05-17T02:34:00.000,light,720,2017-05-17 02:34:00,2017-05-17 02:46:00
11418,2017-05-17T02:46:00.000,rem,330,2017-05-17 02:46:00,2017-05-17 02:51:30
11419,2017-05-17T02:51:30.000,light,1290,2017-05-17 02:51:30,2017-05-17 03:13:00
11420,2017-05-17T03:13:00.000,deep,1980,2017-05-17 03:13:00,2017-05-17 03:46:00
11421,2017-05-17T03:46:00.000,light,1410,2017-05-17 03:46:00,2017-05-17 04:09:30
11422,2017-05-17T04:09:30.000,wake,210,2017-05-17 04:09:30,2017-05-17 04:13:00
11423,2017-05-17T04:13:00.000,light,420,2017-05-17 04:13:00,2017-05-17 04:20:00
11424,2017-05-17T04:20:00.000,deep,330,2017-05-17 04:20:00,2017-05-17 04:25:30
11425,2017-05-17T04:25:30.000,light,330,2017-05-17 04:25:30,2017-05-17 04:31:00
11426,2017-05-17T04:31:00.000,deep,540,2017-05-17 04:31:00,2017-05-17 04:40:00
11427,2017-05-17T04:40:00.000,light,570,2017-05-17 04:40:00,2017-05-17 04:49:30
11428,2017-05-17T04:49:30.000,rem,870,2017-05-17 04:49:30,2017-05-17 05:04:00
11429,2017-05-17T05:04:00.000,light,4530,2017-05-17 05:04:00,2017-05-17 06:19:30
11430,2017-05-17T06:19:30.000,rem,1290,2017-05-17 06:19:30,2017-05-17 06:41:00
11431,2017-05-17T06:41:00.000,light,330,2017-05-17 06:41:00,2017-05-17 06:46:30
11432,2017-05-17T06:46:30.000,rem,1200,2017-05-17 06:46:30,2017-05-17 07:06:30
11433,2017-05-17T07:06:30.000,light,2130,2017-05-17 07:06:30,2017-05-17 07:42:00
11434,2017-05-17T07:42:00.000,rem,360,2017-05-17 07:42:00,2017-05-17 07:48:00
11435,2017-05-17T07:48:00.000,light,1920,2017-05-17 07:48:00,2017-05-17 08:20:00
11436,2017-05-17T08:20:00.000,rem,1800,2017-05-17 08:20:00,2017-05-17 08:50:00
11437,2017-05-17T08:50:00.000,wake,720,2017-05-17 08:50:00,2017-05-17 09:02:00
11438,2017-05-16T01:41:00.000,wake,30,2017-05-16 01:41:00,2017-05-16 01:41:30
11439,2017-05-16T01:41:30.000,deep,1680,2017-05-16 01:41:30,2017-05-16 02:09:30
11440,2017-05-16T02:09:30.000,wake,210,2017-05-16 02:09:30,2017-05-16 02:13:00
11441,2017-05-16T02:13:00.000,light,2400,2017-05-16 02:13:00,2017-05-16 02:53:00
11442,2017-05-16T02:53:00.000,rem,1380,2017-05-16 02:53:00,2017-05-16 03:16:00
11443,2017-05-16T03:16:00.000,light,480,2017-05-16 03:16:00,2017-05-16 03:24:00
11444,2017-05-16T03:24:00.000,deep,510,2017-05-16 03:24:00,2017-05-16 03:32:30
11445,2017-05-16T03:32:30.000,light,3720,2017-05-16 03:32:30,2017-05-16 04:34:30
11446,2017-05-16T04:34:30.000,rem,990,2017-05-16 04:34:30,2017-05-16 04:51:00
11447,2017-05-16T04:51:00.000,light,450,2017-05-16 04:51:00,2017-05-16 04:58:30
11448,2017-05-16T04:58:30.000,deep,450,2017-05-16 04:58:30,2017-05-16 05:06:00
11449,2017-05-16T05:06:00.000,wake,360,2017-05-16 05:06:00,2017-05-16 05:12:00
11450,2017-05-16T05:12:00.000,light,3990,2017-05-16 05:12:00,2017-05-16 06:18:30
11451,2017-05-16T06:18:30.000,rem,1170,2017-05-16 06:18:30,2017-05-16 06:38:00
11452,2017-05-16T06:38:00.000,light,360,2017-05-16 06:38:00,2017-05-16 06:44:00
11453,2017-05-16T06:44:00.000,rem,1170,2017-05-16 06:44:00,2017-05-16 07:03:30
11454,2017-05-16T07:03:30.000,light,3180,2017-05-16 07:03:30,2017-05-16 07:56:30
11455,2017-05-16T07:56:30.000,rem,1320,2017-05-16 07:56:30,2017-05-16 08:18:30
11456,2017-05-16T08:18:30.000,light,2310,2017-05-16 08:18:30,2017-05-16 08:57:00
11457,2017-05-16T08:57:00.000,wake,420,2017-05-16 08:57:00,2017-05-16 09:04:00
11458,2017-05-16T09:04:00.000,light,930,2017-05-16 09:04:00,2017-05-16 09:19:30
11459,2017-05-16T09:19:30.000,wake,510,2017-05-16 09:19:30,2017-05-16 09:28:00
11460,2017-05-16T09:28:00.000,light,660,2017-05-16 09:28:00,2017-05-16 09:39:00
11461,2017-05-16T09:39:00.000,wake,840,2017-05-16 09:39:00,2017-05-16 09:53:00
11462,2017-05-16T09:53:00.000,light,390,2017-05-16 09:53:00,2017-05-16 09:59:30
11463,2017-05-16T09:59:30.000,wake,630,2017-05-16 09:59:30,2017-05-16 10:10:00
11464,2017-05-15T00:59:30.000,wake,30,2017-05-15 00:59:30,2017-05-15 01:00:00
11465,2017-05-15T01:00:00.000,light,360,2017-05-15 01:00:00,2017-05-15 01:06:00
11466,2017-05-15T01:06:00.000,wake,660,2017-05-15 01:06:00,2017-05-15 01:17:00
11467,2017-05-15T01:17:00.000,light,150,2017-05-15 01:17:00,2017-05-15 01:19:30
11468,2017-05-15T01:19:30.000,deep,2520,2017-05-15 01:19:30,2017-05-15 02:01:30
11469,2017-05-15T02:01:30.000,light,2670,2017-05-15 02:01:30,2017-05-15 02:46:00
11470,2017-05-15T02:46:00.000,rem,1650,2017-05-15 02:46:00,2017-05-15 03:13:30
11471,2017-05-15T03:13:30.000,light,690,2017-05-15 03:13:30,2017-05-15 03:25:00
11472,2017-05-15T03:25:00.000,deep,1620,2017-05-15 03:25:00,2017-05-15 03:52:00
11473,2017-05-15T03:52:00.000,light,2250,2017-05-15 03:52:00,2017-05-15 04:29:30
11474,2017-05-15T04:29:30.000,wake,390,2017-05-15 04:29:30,2017-05-15 04:36:00
11475,2017-05-15T04:36:00.000,light,3180,2017-05-15 04:36:00,2017-05-15 05:29:00
11476,2017-05-15T05:29:00.000,rem,2520,2017-05-15 05:29:00,2017-05-15 06:11:00
11477,2017-05-15T06:11:00.000,light,1980,2017-05-15 06:11:00,2017-05-15 06:44:00
11478,2017-05-15T06:44:00.000,deep,900,2017-05-15 06:44:00,2017-05-15 06:59:00
11479,2017-05-15T06:59:00.000,light,3360,2017-05-15 06:59:00,2017-05-15 07:55:00
11480,2017-05-15T07:55:00.000,rem,1440,2017-05-15 07:55:00,2017-05-15 08:19:00
11481,2017-05-15T08:19:00.000,light,420,2017-05-15 08:19:00,2017-05-15 08:26:00
11482,2017-05-15T08:26:00.000,rem,420,2017-05-15 08:26:00,2017-05-15 08:33:00
11483,2017-05-15T08:33:00.000,light,810,2017-05-15 08:33:00,2017-05-15 08:46:30
11484,2017-05-15T08:46:30.000,wake,540,2017-05-15 08:46:30,2017-05-15 08:55:30
11485,2017-05-15T08:55:30.000,light,240,2017-05-15 08:55:30,2017-05-15 08:59:30
11486,2017-05-15T08:59:30.000,wake,210,2017-05-15 08:59:30,2017-05-15 09:03:00
11487,2017-05-15T09:03:00.000,light,1140,2017-05-15 09:03:00,2017-05-15 09:22:00
11488,2017-05-15T09:22:00.000,rem,330,2017-05-15 09:22:00,2017-05-15 09:27:30
11489,2017-05-15T09:27:30.000,light,660,2017-05-15 09:27:30,2017-05-15 09:38:30
11490,2017-05-15T09:38:30.000,wake,390,2017-05-15 09:38:30,2017-05-15 09:45:00
11491,2017-05-15T09:45:00.000,light,270,2017-05-15 09:45:00,2017-05-15 09:49:30
11492,2017-05-14T16:37:30.000,asleep,7380,2017-05-14 16:37:30,2017-05-14 18:40:30
11493,2017-05-14T18:40:30.000,restless,60,2017-05-14 18:40:30,2017-05-14 18:41:30
